;Water_Type_UN;Carbonation_ST;Week;Units
25840;1;0;1;27
25793;1;1;1;72
26111;1;1;1;202
26139;1;0;1;78
43253;0;0;1;24
43254;1;1;1;24
41609;0;0;1;8
41604;1;0;1;9
41605;1;1;1;9
40377;0;0;1;1
39954;0;0;1;26
39937;1;1;1;41
42094;0;0;1;3
40341;0;0;1;11
40332;1;0;1;15
40355;0;0;1;5
40336;1;1;1;14
41636;0;0;1;1
42058;1;0;1;24
42061;0;0;1;23
42054;0;0;1;25
41615;0;0;1;6
41616;0;0;1;6
9218;1;1;1;12
16786;1;1;1;111
14733;1;0;1;123
57362;1;0;1;64
55021;1;0;1;18
54993;1;1;1;42
57545;1;1;1;49
52436;0;0;1;7
52437;1;1;1;7
52452;0;0;1;4
52453;0;0;1;4
52458;1;0;1;2
20580;1;0;1;76
22221;1;1;1;44
17636;1;0;1;78
51856;1;1;1;39
55881;0;0;1;10
55903;0;0;1;2
55909;0;0;1;1
42054;0;0;1;25
42058;1;0;1;24
42061;0;0;1;23
42094;0;0;1;3
39954;0;0;1;26
39937;1;1;1;41
41604;1;0;1;9
41605;1;1;1;9
41609;0;0;1;8
41616;0;0;1;6
41636;0;0;1;1
41615;0;0;1;6
14733;1;0;1;123
25840;1;0;1;27
25793;1;1;1;72
16786;1;1;1;111
26139;1;0;1;78
26111;1;1;1;202
40332;1;0;1;15
40336;1;1;1;14
40341;0;0;1;11
40355;0;0;1;5
40377;0;0;1;1
17636;1;0;1;78
1159;0;0;1;20
1164;0;0;1;16
1198;0;0;1;4
2810;1;1;1;85
2852;0;0;1;34
2848;0;0;1;39
2903;0;0;1;10
43254;1;1;1;24
43253;0;0;1;24
57545;1;1;1;49
55021;1;0;1;18
54993;1;1;1;42
47213;1;1;1;79
34768;1;1;1;1
30282;0;0;1;35
29972;1;0;1;110
29975;1;1;1;100
51856;1;1;1;39
52437;1;1;1;7
52436;0;0;1;7
57362;1;0;1;64
55909;0;0;1;1
55903;0;0;1;2
55881;0;0;1;10
52458;1;0;1;2
52453;0;0;1;4
52452;0;0;1;4
6612;1;1;1;182
22221;1;1;1;44
20580;1;0;1;76
9218;1;1;1;12
247;0;0;1;22
1164;0;0;1;16
1159;0;0;1;20
1198;0;0;1;4
237;0;0;1;45
234;0;0;1;49
207;1;1;1;106
2810;1;1;1;85
2903;0;0;1;10
2852;0;0;1;34
2848;0;0;1;39
631;1;1;1;200
30282;0;0;1;35
29972;1;0;1;110
29975;1;1;1;100
34768;1;1;1;1
631;1;1;1;200
237;0;0;1;45
234;0;0;1;49
247;0;0;1;22
207;1;1;1;106
6612;1;1;1;182
47213;1;1;1;79
127266;1;1;2;2
124328;1;1;2;8
127436;1;0;2;4
132952;1;1;2;11
121801;1;1;2;13
122394;1;1;2;2
122355;1;1;2;1
122349;1;0;2;2
112448;1;0;2;6
115190;1;1;2;5
106584;1;1;2;11
73210;1;1;2;8
98512;1;1;2;5
98572;1;1;2;15
99781;1;0;2;3
99756;1;1;2;7
109553;1;1;2;17
124948;1;1;2;3
124582;1;1;2;5
63405;1;0;2;15
63360;1;1;2;82
63405;1;0;2;15
87028;1;1;2;5
63360;1;1;2;82
112448;1;0;2;6
118972;1;1;2;8
118527;1;1;2;14
139916;1;0;2;2
140024;1;0;2;6
142674;1;1;2;6
148089;1;1;2;3
118527;1;1;2;14
116343;1;1;2;4
116717;1;0;2;24
118972;1;1;2;8
122349;1;0;2;2
122355;1;1;2;1
122394;1;1;2;2
121801;1;1;2;13
137446;1;1;2;7
131258;1;0;2;4
147426;1;1;2;23
132952;1;1;2;11
79190;1;1;2;39
80514;1;0;2;9
152652;1;1;2;10
152801;1;1;2;13
75809;1;1;2;9
74382;1;1;2;31
76058;1;1;2;14
124328;1;1;2;8
124582;1;1;2;5
129923;1;1;2;3
127266;1;1;2;2
127436;1;0;2;4
149498;1;1;2;7
155811;1;1;2;4
124948;1;1;2;3
154314;1;1;2;9
106584;1;1;2;11
131258;1;0;2;4
129923;1;1;2;3
116717;1;0;2;24
99781;1;0;2;3
99756;1;1;2;7
115190;1;1;2;5
116343;1;1;2;4
109553;1;1;2;17
98572;1;1;2;15
152652;1;1;2;10
152801;1;1;2;13
137446;1;1;2;7
140024;1;0;2;6
139916;1;0;2;2
148089;1;1;2;3
149498;1;1;2;7
154314;1;1;2;9
147426;1;1;2;23
142674;1;1;2;6
155811;1;1;2;4
73210;1;1;2;8
74382;1;1;2;31
76058;1;1;2;14
79190;1;1;2;39
80514;1;0;2;9
98512;1;1;2;5
87028;1;1;2;5
75809;1;1;2;9
245669;1;0;3;6
245670;1;1;3;6
245589;1;1;3;17
253106;1;1;3;8
253073;1;0;3;1
259476;1;1;3;15
253073;1;0;3;1
253106;1;1;3;8
248195;1;1;3;32
248409;1;1;3;5
248388;1;0;3;10
248061;1;1;3;2
248195;1;1;3;32
248388;1;0;3;10
248409;1;1;3;5
245589;1;1;3;17
248061;1;1;3;2
245669;1;0;3;6
245670;1;1;3;6
254312;1;0;3;15
254314;1;1;3;15
203699;1;0;3;11
203700;1;1;3;11
200045;1;1;3;8
209782;1;0;3;6
204561;1;0;3;27
204553;1;1;3;53
209760;1;1;3;12
191441;1;1;3;15
186316;1;0;3;18
186931;1;1;3;18
211282;1;1;3;15
207254;1;1;3;22
189804;1;1;3;15
189987;1;1;3;29
207838;1;0;3;2
235377;1;1;3;15
235401;1;0;3;11
235247;1;0;3;6
235282;1;1;3;2
235557;1;1;3;5
237633;1;1;3;7
218840;1;1;3;33
220849;1;0;3;15
214628;1;0;3;6
214600;1;1;3;20
213208;1;0;3;7
223700;1;1;3;6
222312;1;1;3;29
220832;1;1;3;24
164521;1;0;3;12
162926;1;1;3;48
164765;1;0;3;38
164538;1;1;3;4
230778;1;1;3;5
228635;1;1;3;26
238110;1;1;3;23
231883;1;1;3;4
228820;1;1;3;15
195868;1;1;3;3
192312;1;0;3;7
196310;1;1;3;71
197868;1;1;3;30
218218;1;1;3;5
217795;1;0;3;5
217906;1;1;3;18
237633;1;1;3;7
235247;1;0;3;6
235282;1;1;3;2
235377;1;1;3;15
235401;1;0;3;11
235557;1;1;3;5
230778;1;1;3;5
231883;1;1;3;4
254314;1;1;3;15
254312;1;0;3;15
238110;1;1;3;23
228820;1;1;3;15
228635;1;1;3;26
211282;1;1;3;15
207254;1;1;3;22
207838;1;0;3;2
209760;1;1;3;12
209782;1;0;3;6
222312;1;1;3;29
213208;1;0;3;7
214628;1;0;3;6
214600;1;1;3;20
220849;1;0;3;15
220832;1;1;3;24
262788;1;1;3;2
189987;1;1;3;29
186931;1;1;3;18
189804;1;1;3;15
218840;1;1;3;33
223700;1;1;3;6
218218;1;1;3;5
217906;1;1;3;18
217795;1;0;3;5
170761;1;0;3;8
170764;1;1;3;7
171452;1;1;3;59
171666;1;1;3;95
162926;1;1;3;48
170761;1;0;3;8
170764;1;1;3;7
164538;1;1;3;4
164765;1;0;3;38
164521;1;0;3;12
173845;1;1;3;12
200045;1;1;3;8
184334;1;1;3;183
183019;1;1;3;6
181131;1;1;3;23
181065;1;0;3;7
183208;1;1;3;57
173845;1;1;3;12
183504;1;1;3;51
181131;1;1;3;23
262788;1;1;3;2
259476;1;1;3;15
171452;1;1;3;59
181065;1;0;3;7
171666;1;1;3;95
183208;1;1;3;57
183019;1;1;3;6
183504;1;1;3;51
184334;1;1;3;183
186316;1;0;3;18
192312;1;0;3;7
191441;1;1;3;15
204561;1;0;3;27
204553;1;1;3;53
203699;1;0;3;11
203700;1;1;3;11
197868;1;1;3;30
196310;1;1;3;71
195868;1;1;3;3
279435;1;0;4;109
277964;1;1;4;28
277649;1;1;4;60
358326;1;1;4;5
366175;1;1;4;10
364415;1;1;4;16
364518;1;0;4;3
355915;1;1;4;3
320826;1;1;4;6
336629;1;1;4;10
361279;1;1;4;24
361064;1;1;4;5
361490;1;1;4;5
341683;1;1;4;4
340366;1;1;4;14
362055;1;1;4;8
322418;1;0;4;6
332565;1;1;4;17
336199;1;1;4;10
336209;1;0;4;7
323922;1;0;4;2
372331;1;1;4;3
372270;1;1;4;5
371840;1;1;4;38
371920;1;1;4;6
330239;1;1;4;23
334295;1;1;4;78
312372;1;0;4;6
312636;1;1;4;22
331791;1;1;4;6
332375;1;1;4;3
304500;1;1;4;3
302376;1;1;4;12
306075;1;0;4;7
298481;1;1;4;20
306051;1;1;4;24
294706;1;1;4;12
294715;1;0;4;6
290006;1;1;4;5
293154;1;1;4;46
293277;1;1;4;44
293360;1;1;4;13
283857;1;1;4;20
281346;1;1;4;57
279435;1;0;4;109
348827;1;1;4;19
348510;1;1;4;11
348568;1;1;4;15
345016;1;1;4;2
347304;1;1;4;52
350430;1;1;4;5
349786;1;1;4;36
351274;1;0;4;7
349761;1;1;4;2
301335;1;1;4;12
297922;1;0;4;20
300767;1;1;4;3
277649;1;1;4;60
277964;1;1;4;28
351274;1;0;4;7
348827;1;1;4;19
348510;1;1;4;11
349761;1;1;4;2
348568;1;1;4;15
347304;1;1;4;52
350430;1;1;4;5
349786;1;1;4;36
322418;1;0;4;6
294715;1;0;4;6
293360;1;1;4;13
294706;1;1;4;12
358326;1;1;4;5
293154;1;1;4;46
293277;1;1;4;44
361490;1;1;4;5
361279;1;1;4;24
361064;1;1;4;5
362055;1;1;4;8
355915;1;1;4;3
332565;1;1;4;17
332375;1;1;4;3
345016;1;1;4;2
334295;1;1;4;78
331791;1;1;4;6
336199;1;1;4;10
336209;1;0;4;7
336629;1;1;4;10
312372;1;0;4;6
312636;1;1;4;22
330239;1;1;4;23
341683;1;1;4;4
340366;1;1;4;14
283857;1;1;4;20
281346;1;1;4;57
371840;1;1;4;38
304500;1;1;4;3
302376;1;1;4;12
297922;1;0;4;20
301335;1;1;4;12
300767;1;1;4;3
298481;1;1;4;20
323922;1;0;4;2
364415;1;1;4;16
364518;1;0;4;3
306075;1;0;4;7
306051;1;1;4;24
290006;1;1;4;5
320826;1;1;4;6
372270;1;1;4;5
366175;1;1;4;10
371920;1;1;4;6
372331;1;1;4;3
507180;1;1;5;11
502986;0;0;5;4
502981;0;0;5;6
502987;0;0;5;4
494492;1;0;5;4
494493;1;1;5;3
494919;1;1;5;9
507915;1;1;5;22
506475;0;0;5;12
506473;0;0;5;13
504983;1;1;5;11
506211;1;1;5;11
506239;1;0;5;4
546737;1;1;5;13
542838;1;1;5;4
504374;0;0;5;18
504373;0;0;5;18
504372;0;0;5;18
504341;1;0;5;35
546150;1;1;5;3
547642;1;0;5;9
512046;0;0;5;15
512054;0;0;5;12
512055;0;0;5;12
512079;0;0;5;5
512044;0;0;5;16
512036;0;0;5;20
512007;1;0;5;50
509295;0;0;5;6
521760;1;1;5;5
515706;1;1;5;4
509864;1;1;5;20
497716;1;1;5;38
498934;1;1;5;17
499989;1;0;5;3
501095;1;0;5;26
500451;1;1;5;13
501214;0;0;5;13
501085;1;1;5;54
522707;0;0;5;6
522706;0;0;5;6
519930;1;0;5;6
519921;1;1;5;8
535451;1;0;5;6
452528;1;1;5;36
457744;1;1;5;27
463454;1;1;5;43
463452;1;0;5;46
463455;0;0;5;42
451000;1;1;5;24
454620;0;0;5;25
454632;0;0;5;20
453386;0;0;5;21
453398;0;0;5;10
453405;0;0;5;7
543859;1;0;5;18
544123;1;0;5;1
544381;0;0;5;1
542389;1;1;5;44
425666;1;0;5;3
528779;0;0;5;7
528782;0;0;5;6
526022;1;1;5;4
531306;1;1;5;127
529665;1;0;5;13
427748;0;0;5;1
427725;0;0;5;8
409996;1;0;5;48
414625;1;1;5;42
417886;1;1;5;80
414633;1;0;5;36
417773;1;1;5;78
410260;1;1;5;30
409996;1;0;5;48
426574;1;1;5;37
410810;1;1;5;8
411466;1;1;5;7
411896;1;1;5;17
411479;1;0;5;4
427142;0;0;5;6
425103;0;0;5;9
425084;0;0;5;15
425085;0;0;5;15
425092;0;0;5;13
425079;0;0;5;16
398618;0;0;5;10
398637;0;0;5;6
421105;1;1;5;180
410810;1;1;5;8
513388;1;1;5;17
425502;1;1;5;77
425513;1;0;5;48
426574;1;1;5;37
421105;1;1;5;180
425513;1;0;5;48
425666;1;0;5;3
425085;0;0;5;15
425084;0;0;5;15
425079;0;0;5;16
427142;0;0;5;6
425092;0;0;5;13
425103;0;0;5;9
425502;1;1;5;77
400252;1;1;5;39
383433;1;0;5;239
383424;1;1;5;397
401347;0;0;5;32
401348;1;0;5;32
401351;0;0;5;30
401357;0;0;5;25
381639;0;0;5;6
439024;1;0;5;15
439198;1;1;5;1
451000;1;1;5;24
468594;1;0;5;6
398637;0;0;5;6
398618;0;0;5;10
381639;0;0;5;6
453386;0;0;5;21
452528;1;1;5;36
454632;0;0;5;20
454620;0;0;5;25
453405;0;0;5;7
453398;0;0;5;10
445005;1;1;5;1
410260;1;1;5;30
472251;1;1;5;59
472257;1;0;5;52
400252;1;1;5;39
401348;1;0;5;32
401347;0;0;5;32
401357;0;0;5;25
401351;0;0;5;30
463479;0;0;5;23
445005;1;1;5;1
483625;1;1;5;3
484961;1;1;5;10
458616;1;1;5;12
439024;1;0;5;15
439198;1;1;5;1
468594;1;0;5;6
463532;0;0;5;4
463523;0;0;5;10
463515;0;0;5;12
463518;0;0;5;11
491333;1;1;5;21
481399;1;1;5;12
491560;0;0;5;4
491572;0;0;5;1
472257;1;0;5;52
472251;1;1;5;59
463515;0;0;5;12
463518;0;0;5;11
463479;0;0;5;23
463532;0;0;5;4
463523;0;0;5;10
463455;0;0;5;42
463454;1;1;5;43
463452;1;0;5;46
458616;1;1;5;12
457744;1;1;5;27
535451;1;0;5;6
494919;1;1;5;9
494492;1;0;5;4
494493;1;1;5;3
543859;1;0;5;18
531306;1;1;5;127
383424;1;1;5;397
383433;1;0;5;239
497716;1;1;5;38
507915;1;1;5;22
509295;0;0;5;6
499989;1;0;5;3
500451;1;1;5;13
501085;1;1;5;54
501095;1;0;5;26
498934;1;1;5;17
502987;0;0;5;4
501214;0;0;5;13
502981;0;0;5;6
502986;0;0;5;4
484961;1;1;5;10
483625;1;1;5;3
491333;1;1;5;21
491572;0;0;5;1
491560;0;0;5;4
481399;1;1;5;12
509864;1;1;5;20
504983;1;1;5;11
507180;1;1;5;11
506473;0;0;5;13
506475;0;0;5;12
506239;1;0;5;4
506211;1;1;5;11
504341;1;0;5;35
504374;0;0;5;18
504372;0;0;5;18
504373;0;0;5;18
529665;1;0;5;13
528779;0;0;5;7
528782;0;0;5;6
411896;1;1;5;17
427725;0;0;5;8
427748;0;0;5;1
414625;1;1;5;42
414633;1;0;5;36
411466;1;1;5;7
411479;1;0;5;4
521760;1;1;5;5
522706;0;0;5;6
522707;0;0;5;6
417773;1;1;5;78
417886;1;1;5;80
542389;1;1;5;44
542838;1;1;5;4
547642;1;0;5;9
544123;1;0;5;1
544381;0;0;5;1
546150;1;1;5;3
546737;1;1;5;13
526022;1;1;5;4
519930;1;0;5;6
519921;1;1;5;8
515706;1;1;5;4
513388;1;1;5;17
512007;1;0;5;50
512079;0;0;5;5
512054;0;0;5;12
512055;0;0;5;12
512036;0;0;5;20
512044;0;0;5;16
512046;0;0;5;15
625750;1;1;6;15
625918;1;0;6;5
625909;1;1;6;7
620320;1;1;6;6
565974;1;0;6;4
623602;1;1;6;17
632111;1;0;6;3
622064;1;1;6;18
622074;1;0;6;13
630625;1;1;6;13
620106;1;0;6;21
620136;1;1;6;9
569780;1;0;6;6
560735;1;0;6;42
569735;1;1;6;17
588457;1;1;6;11
562306;1;1;6;3
563267;1;0;6;11
563266;1;1;6;12
601638;1;0;6;8
601649;1;1;6;5
601262;1;0;6;1
600949;1;0;6;1
600854;1;1;6;2
600847;1;0;6;3
599299;1;1;6;36
606110;1;1;6;1
606633;1;1;6;27
601312;1;0;6;8
597665;1;1;6;5
610286;1;1;6;18
610670;1;1;6;4
616837;1;0;6;6
628426;1;1;6;7
626724;1;1;6;12
633318;1;1;6;6
602860;1;1;6;7
628953;1;0;6;2
629798;1;1;6;1
605208;1;1;6;153
603449;1;0;6;13
603454;1;1;6;12
641816;1;0;6;1
643743;1;1;6;6
637401;1;1;6;3
637398;1;0;6;4
636630;1;1;6;2
636875;1;1;6;24
641120;1;1;6;2
639886;1;1;6;7
640761;1;0;6;5
643223;1;1;6;7
640469;1;1;6;5
639448;1;1;6;15
661103;1;1;6;5
661717;1;1;6;6
659441;1;1;6;6
659177;1;1;6;2
659741;1;1;6;1
655808;1;0;6;6
655757;1;1;6;2
575048;1;1;6;40
579578;1;1;6;38
581547;1;0;6;7
593449;1;0;6;6
593435;1;1;6;8
596748;1;1;6;80
578012;1;1;6;11
577431;1;1;6;17
653310;1;1;6;1
652683;1;1;6;1
635388;1;1;6;4
637847;1;1;6;27
637651;1;1;6;17
637480;1;1;6;3
581195;1;1;6;65
580787;1;1;6;199
652215;1;1;6;15
569735;1;1;6;17
569780;1;0;6;6
578012;1;1;6;11
577431;1;1;6;17
579578;1;1;6;38
575048;1;1;6;40
581195;1;1;6;65
581547;1;0;6;7
580787;1;1;6;199
588457;1;1;6;11
593435;1;1;6;8
593449;1;0;6;6
606633;1;1;6;27
597665;1;1;6;5
601649;1;1;6;5
599299;1;1;6;36
601638;1;0;6;8
601262;1;0;6;1
601312;1;0;6;8
596748;1;1;6;80
600847;1;0;6;3
600854;1;1;6;2
600949;1;0;6;1
602860;1;1;6;7
603449;1;0;6;13
603454;1;1;6;12
605208;1;1;6;153
606110;1;1;6;1
622074;1;0;6;13
622064;1;1;6;18
611877;1;0;6;15
610670;1;1;6;4
610286;1;1;6;18
620106;1;0;6;21
620136;1;1;6;9
616837;1;0;6;6
620320;1;1;6;6
623602;1;1;6;17
625918;1;0;6;5
625909;1;1;6;7
625750;1;1;6;15
637398;1;0;6;4
637401;1;1;6;3
626724;1;1;6;12
628426;1;1;6;7
628953;1;0;6;2
629798;1;1;6;1
630625;1;1;6;13
633318;1;1;6;6
635388;1;1;6;4
636630;1;1;6;2
636875;1;1;6;24
637847;1;1;6;27
637480;1;1;6;3
637651;1;1;6;17
639448;1;1;6;15
632111;1;0;6;3
639886;1;1;6;7
640761;1;0;6;5
643223;1;1;6;7
640469;1;1;6;5
643743;1;1;6;6
641816;1;0;6;1
641120;1;1;6;2
652215;1;1;6;15
653310;1;1;6;1
652683;1;1;6;1
655808;1;0;6;6
655757;1;1;6;2
659177;1;1;6;2
659741;1;1;6;1
661103;1;1;6;5
661717;1;1;6;6
659441;1;1;6;6
611877;1;0;6;15
562306;1;1;6;3
565974;1;0;6;4
563267;1;0;6;11
563266;1;1;6;12
560735;1;0;6;42
779091;1;1;7;18
776896;1;1;7;14
764558;1;1;7;4
763634;1;0;7;10
762155;1;0;7;10
765722;1;1;7;13
763631;1;1;7;12
732604;1;1;7;24
733872;1;1;7;7
736436;1;0;7;12
740571;1;1;7;15
737546;1;1;7;24
737799;1;1;7;2
739644;1;1;7;21
776844;1;1;7;1
782596;1;1;7;5
735786;1;1;7;10
720587;1;1;7;8
721709;1;1;7;2
725246;1;1;7;34
705485;1;0;7;1
700081;1;1;7;32
702634;1;0;7;12
702604;1;1;7;42
718603;1;0;7;13
718547;1;0;7;3
718537;1;1;7;4
714876;1;1;7;14
719094;1;0;7;14
723840;1;0;7;3
713958;1;1;7;1
713608;1;1;7;1
715155;1;1;7;2
744376;1;1;7;12
743887;1;1;7;7
747970;1;1;7;4
747389;1;1;7;12
751220;1;1;7;4
751672;1;0;7;2
751619;1;1;7;12
754635;1;0;7;1
754655;1;1;7;19
710903;1;1;7;4
698477;1;0;7;13
709061;1;0;7;2
709035;1;1;7;5
711489;1;1;7;67
712170;1;1;7;111
693431;1;1;7;38
691933;1;1;7;21
682473;1;1;7;23
687989;1;0;7;4
695148;1;1;7;40
695120;1;1;7;4
685460;1;1;7;30
684354;1;1;7;46
682317;1;1;7;39
752141;1;1;7;3
762155;1;0;7;10
760878;1;1;7;12
759633;1;1;7;8
759558;1;0;7;5
764558;1;1;7;4
775262;1;1;7;6
774498;1;1;7;7
771916;1;0;7;4
775047;1;1;7;2
776896;1;1;7;14
776844;1;1;7;1
779091;1;1;7;18
675082;1;0;7;26
765722;1;1;7;13
782596;1;1;7;5
763634;1;0;7;10
763631;1;1;7;12
771916;1;0;7;4
774498;1;1;7;7
775047;1;1;7;2
775262;1;1;7;6
760878;1;1;7;12
759558;1;0;7;5
759633;1;1;7;8
737799;1;1;7;2
737546;1;1;7;24
736436;1;0;7;12
737968;1;1;7;21
735786;1;1;7;10
740571;1;1;7;15
740652;1;1;7;4
732604;1;1;7;24
733872;1;1;7;7
753986;1;1;7;23
752758;1;0;7;6
739644;1;1;7;21
727187;1;0;7;2
727446;1;0;7;9
727433;1;1;7;16
728021;1;1;7;18
712170;1;1;7;111
711489;1;1;7;67
718547;1;0;7;3
718537;1;1;7;4
720587;1;1;7;8
718603;1;0;7;13
719094;1;0;7;14
713958;1;1;7;1
714876;1;1;7;14
715155;1;1;7;2
713608;1;1;7;1
700081;1;1;7;32
698477;1;0;7;13
710903;1;1;7;4
709035;1;1;7;5
709061;1;0;7;2
702634;1;0;7;12
702604;1;1;7;42
695148;1;1;7;40
695120;1;1;7;4
693431;1;1;7;38
691933;1;1;7;21
687989;1;0;7;4
684354;1;1;7;46
675082;1;0;7;26
682473;1;1;7;23
682317;1;1;7;39
685460;1;1;7;30
751619;1;1;7;12
751672;1;0;7;2
751220;1;1;7;4
727446;1;0;7;9
728021;1;1;7;18
727187;1;0;7;2
727433;1;1;7;16
752141;1;1;7;3
752758;1;0;7;6
725246;1;1;7;34
737968;1;1;7;21
723840;1;0;7;3
721709;1;1;7;2
743887;1;1;7;7
740652;1;1;7;4
753986;1;1;7;23
744376;1;1;7;12
754635;1;0;7;1
754655;1;1;7;19
705485;1;0;7;1
747970;1;1;7;4
747389;1;1;7;12
892870;1;1;8;24
808315;1;1;8;15
834564;1;1;8;22
840953;1;1;8;7
838598;1;1;8;5
803635;1;1;8;17
802216;1;0;8;1
803180;1;1;8;35
894703;1;1;8;1
801055;1;1;8;16
800651;1;1;8;13
808467;1;1;8;7
808476;1;0;8;5
800511;1;1;8;21
800264;1;1;8;20
889141;1;1;8;3
899296;1;1;8;1
884461;1;1;8;5
884460;1;0;8;5
882339;1;1;8;8
887046;1;1;8;2
803180;1;1;8;35
808315;1;1;8;15
808476;1;0;8;5
803635;1;1;8;17
802167;1;1;8;9
802216;1;0;8;1
827066;1;1;8;33
827221;1;1;8;5
808467;1;1;8;7
851226;1;1;8;16
850982;1;1;8;15
848118;1;1;8;5
847677;1;1;8;3
846858;1;1;8;9
846898;1;0;8;1
844309;1;1;8;16
844412;1;1;8;14
899296;1;1;8;1
848993;1;1;8;16
812015;1;1;8;129
811159;1;0;8;11
800264;1;1;8;20
800511;1;1;8;21
795189;1;1;8;3
794478;1;1;8;27
800651;1;1;8;13
801055;1;1;8;16
798306;1;0;8;36
798309;1;1;8;33
827630;1;1;8;26
827943;1;1;8;53
827960;1;0;8;19
829472;1;1;8;4
828978;1;1;8;29
830419;1;1;8;9
821105;1;0;8;2
821107;1;1;8;2
819656;1;1;8;16
818094;1;1;8;16
817561;1;0;8;13
817568;1;1;8;11
884461;1;1;8;5
884460;1;0;8;5
889141;1;1;8;3
864281;1;1;8;12
887046;1;1;8;2
894703;1;1;8;1
892870;1;1;8;24
871227;1;0;8;3
868684;1;1;8;7
868444;1;1;8;11
873207;1;1;8;11
870938;1;1;8;4
869947;1;1;8;20
867825;1;0;8;6
859663;1;1;8;6
872418;1;1;8;10
862736;1;1;8;10
862747;1;0;8;7
834564;1;1;8;22
836647;1;1;8;3
833981;1;0;8;9
833989;1;1;8;7
834067;1;1;8;20
833691;1;0;8;13
852972;1;1;8;19
879854;1;1;8;3
879865;1;0;8;2
879584;1;0;8;1
877121;1;1;8;5
876795;1;0;8;2
882339;1;1;8;8
881788;1;1;8;6
840953;1;1;8;7
832795;1;0;8;5
832554;1;1;8;6
838598;1;1;8;5
827630;1;1;8;26
827943;1;1;8;53
827960;1;0;8;19
828978;1;1;8;29
844412;1;1;8;14
844309;1;1;8;16
836647;1;1;8;3
833691;1;0;8;13
834067;1;1;8;20
830419;1;1;8;9
829472;1;1;8;4
827221;1;1;8;5
827066;1;1;8;33
832795;1;0;8;5
833989;1;1;8;7
833981;1;0;8;9
832554;1;1;8;6
850982;1;1;8;15
851226;1;1;8;16
847677;1;1;8;3
846858;1;1;8;9
846898;1;0;8;1
848993;1;1;8;16
852972;1;1;8;19
848118;1;1;8;5
798306;1;0;8;36
798309;1;1;8;33
794478;1;1;8;27
859663;1;1;8;6
862736;1;1;8;10
862747;1;0;8;7
795189;1;1;8;3
868684;1;1;8;7
802167;1;1;8;9
869947;1;1;8;20
868444;1;1;8;11
867825;1;0;8;6
870938;1;1;8;4
871227;1;0;8;3
821105;1;0;8;2
821107;1;1;8;2
818094;1;1;8;16
817568;1;1;8;11
817561;1;0;8;13
819656;1;1;8;16
811159;1;0;8;11
812015;1;1;8;129
879584;1;0;8;1
881788;1;1;8;6
879854;1;1;8;3
879865;1;0;8;2
876795;1;0;8;2
877121;1;1;8;5
864281;1;1;8;12
873207;1;1;8;11
872418;1;1;8;10
999585;1;1;9;5
1003691;1;1;9;6
996678;1;1;9;60
1004336;1;0;9;67
1011839;1;1;9;6
1011838;0;0;9;6
1011837;0;0;9;6
1011835;0;0;9;6
1011834;0;0;9;6
1011831;0;0;9;6
1011830;0;0;9;7
1011878;1;1;9;15
998804;1;1;9;20
972720;1;0;9;4
981366;1;0;9;6
982488;0;0;9;25
982494;0;0;9;23
991679;0;0;9;3
991687;0;0;9;1
991688;0;0;9;1
990268;1;0;9;7
977142;1;1;9;77
977149;1;0;9;71
973136;1;1;9;4
973144;1;0;9;2
991678;0;0;9;3
1008365;1;1;9;1
1007896;1;0;9;31
1008223;1;1;9;5
1005805;1;0;9;10
978508;0;0;9;15
978533;0;0;9;7
980591;1;1;9;6
978533;0;0;9;7
978508;0;0;9;15
986164;1;1;9;22
986826;1;1;9;85
986834;1;0;9;61
987244;1;1;9;10
987343;1;1;9;18
981366;1;0;9;6
977142;1;1;9;77
977149;1;0;9;71
965862;0;0;9;12
965868;0;0;9;10
967656;0;0;9;21
968189;1;1;9;6
988707;1;0;9;39
989006;0;0;9;5
988699;0;0;9;49
988702;1;1;9;43
988991;1;0;9;9
988036;0;0;9;30
988037;0;0;9;30
988040;0;0;9;27
988032;0;0;9;43
988954;1;1;9;24
988962;0;0;9;17
988971;0;0;9;14
988985;0;0;9;10
982488;0;0;9;25
982494;0;0;9;23
980591;1;1;9;6
1024648;0;0;9;24
1024629;1;0;9;31
1024608;1;1;9;42
1026060;0;0;9;10
1026056;0;0;9;11
1027417;1;0;9;100
1047664;1;1;9;13
1047661;1;0;9;15
1046110;1;0;9;6
1046111;1;1;9;5
1045790;1;1;9;48
1034340;1;1;9;15
1029945;1;0;9;1
1030006;1;1;9;4
1022919;1;1;9;3
1020490;1;1;9;35
1022658;1;1;9;5
1021143;1;1;9;2
1020164;1;1;9;35
1020162;1;0;9;35
1031471;1;0;9;5
1022470;1;1;9;17
996678;1;1;9;60
993057;1;1;9;2
994938;1;0;9;24
993631;1;0;9;2
993658;1;1;9;23
994936;0;0;9;24
990268;1;0;9;7
1014939;1;0;9;12
1012658;1;1;9;56
1012676;0;0;9;40
1012677;1;0;9;40
1012681;0;0;9;36
1015323;1;0;9;2
1015315;1;1;9;4
1003691;1;1;9;6
998804;1;1;9;20
999585;1;1;9;5
1000256;1;1;9;25
991688;0;0;9;1
991687;0;0;9;1
991678;0;0;9;3
991679;0;0;9;3
1017697;1;1;9;9
970204;1;1;9;36
970339;1;1;9;14
971293;1;0;9;130
971304;1;1;9;86
971710;1;1;9;10
973136;1;1;9;4
973144;1;0;9;2
972720;1;0;9;4
1007896;1;0;9;31
